dbo;AcessosPortaria;BASE TABLE
dbo;AdministradorasCartaoCredito;BASE TABLE
dbo;Agenda;BASE TABLE
dbo;AgendaEventos;BASE TABLE
dbo;AgendaEventosAtendimento;BASE TABLE
dbo;AgendaEventosProdutos;BASE TABLE
dbo;AgendaEventosUsuarios;BASE TABLE
dbo;AjusteApuracaoPISCOFINS;BASE TABLE
dbo;AjusteICMS;BASE TABLE
dbo;AjusteICMSDocumentoFiscal;BASE TABLE
dbo;AjusteICMSTabela52;BASE TABLE
dbo;AjusteIPI;BASE TABLE
dbo;ANSServicos;BASE TABLE
dbo;aPagar;BASE TABLE
dbo;aPagarAnexos;BASE TABLE
dbo;aPagarAutorizacoes;BASE TABLE
dbo;aPagarBaixa;BASE TABLE
dbo;aPagarDevolucao;BASE TABLE
dbo;aPagarDistribFinanceira;BASE TABLE
dbo;aPagarPISCOFINS;BASE TABLE
dbo;aPagarRastreamentoEletronico;BASE TABLE
dbo;aPagarRecibo;BASE TABLE
dbo;ApagarReinf;BASE TABLE
dbo;ApuracaoICMS;BASE TABLE
dbo;AreasMesas;BASE TABLE
dbo;aReceber;BASE TABLE
dbo;aReceberAnexos;BASE TABLE
dbo;aReceberBaixa;BASE TABLE
dbo;aReceberCobranca;BASE TABLE
dbo;aReceberCobrancaRepositorio;BASE TABLE
dbo;aReceberConciliador;BASE TABLE
dbo;aReceberDevolvido;BASE TABLE
dbo;aReceberDistribFinanceira;BASE TABLE
dbo;aReceberPortalDocumentos;BASE TABLE
dbo;aReceberProtesto;BASE TABLE
dbo;aReceberRemessaCNAB;BASE TABLE
dbo;aReceberRepositorio;BASE TABLE
dbo;aReceberSERASA;BASE TABLE
dbo;AribaConfiguracao;BASE TABLE
dbo;AribaPedido;BASE TABLE
dbo;AribaPedidoItem;BASE TABLE
dbo;ArquivosImportadosFV;BASE TABLE
dbo;ArquivosNFe;BASE TABLE
dbo;Assuntos;BASE TABLE
dbo;Atendimento;BASE TABLE
dbo;AtendimentoAnexos;BASE TABLE
dbo;AtendimentoIteracao;BASE TABLE
dbo;AtendimentoPrazo;BASE TABLE
dbo;AtendimentoPrioridade;BASE TABLE
dbo;AutorizacaoCompra;BASE TABLE
dbo;BoletimRecebimento;BASE TABLE
dbo;BoletimRecebimentoCarga;BASE TABLE
dbo;BoletimRecebimentoDespesas;BASE TABLE
dbo;BoletimRecebimentoDocumento;BASE TABLE
dbo;Bonificacao;BASE TABLE
dbo;BorderoDesconto;BASE TABLE
dbo;BorderoDescontoaChequesRecebidos;BASE TABLE
dbo;BorderoDescontoaReceber;BASE TABLE
dbo;CAE;BASE TABLE
dbo;CaixaBanco;BASE TABLE
dbo;CalculoMargemContribuicao;BASE TABLE
dbo;Campanha;BASE TABLE
dbo;CampanhaFiltros;BASE TABLE
dbo;CampanhaOperador;BASE TABLE
dbo;CampanhaPedreira;BASE TABLE
dbo;CampanhaPedreiraMix;BASE TABLE
dbo;CampanhaPedreiraProduto;BASE TABLE
dbo;CampanhaPesquisa;BASE TABLE
dbo;CampanhaPesquisaResposta;BASE TABLE
dbo;CampanhaProduto;BASE TABLE
dbo;CamposBloqueados;BASE TABLE
dbo;CanalVenda;BASE TABLE
dbo;Cargas;BASE TABLE
dbo;CargasConferencia;BASE TABLE
dbo;CargasConferenciaItem;BASE TABLE
dbo;CargasFusion;BASE TABLE
dbo;CargasFusionPedidos;BASE TABLE
dbo;CargasSituacao;BASE TABLE
dbo;CartaCorrecao;BASE TABLE
dbo;CategoriaProduto;BASE TABLE
dbo;CategoriaVeiculo;BASE TABLE
dbo;CentroCusto;BASE TABLE
dbo;CentroCustoMensagemData;BASE TABLE
dbo;CEPBairros;BASE TABLE
dbo;CEPCidades;BASE TABLE
dbo;CEPLogradouros;BASE TABLE
dbo;ChequesEmitidos;BASE TABLE
dbo;ChequesRecebidos;BASE TABLE
dbo;ChequesRecebidosSituacao;BASE TABLE
dbo;Cidades;BASE TABLE
dbo;CilindradaVeiculo;BASE TABLE
dbo;Cirurgias;BASE TABLE
dbo;CirurgiasProdutos;BASE TABLE
dbo;CirurgiasProdutosLote;BASE TABLE
dbo;ClasseFinanceira;BASE TABLE
dbo;ClasseFinanceiraGM;BASE TABLE
dbo;ClasseFinanceiraGMSaldos;BASE TABLE
dbo;ClasseFinanceiraOrcamento;BASE TABLE
dbo;ClassificacaoAtendimento;BASE TABLE
dbo;ClassificacaoCaixaBanco;BASE TABLE
dbo;ClassificacaoEquipamento;BASE TABLE
dbo;ClassificacaoProduto;BASE TABLE
dbo;ClassificacaoRDM;BASE TABLE
dbo;Clientes;BASE TABLE
dbo;ClientesAnexos;BASE TABLE
dbo;ClientesAutorizacaoVenda;BASE TABLE
dbo;ClientesCadastroAcessoAPI;BASE TABLE
dbo;ClientesCadastroPalm;BASE TABLE
dbo;ClientesCamposAdicionais;BASE TABLE
dbo;ClientesCartao;BASE TABLE
dbo;ClientesCartaoFidelidade;BASE TABLE
dbo;ClientesCodContabil;BASE TABLE
dbo;ClientesComissaoProduto;BASE TABLE
dbo;ClientesContaBancaria;BASE TABLE
dbo;ClientesContatos;BASE TABLE
dbo;ClientesCS;BASE TABLE
dbo;ClientesDependente;BASE TABLE
dbo;ClientesDescontoPromocional;BASE TABLE
dbo;ClientesDescontoPromocionalCreditos;BASE TABLE
dbo;ClientesEmpresa;BASE TABLE
dbo;ClientesEmpresaProdutoSerie;BASE TABLE
dbo;ClientesEnderecosAdicionais;BASE TABLE
dbo;ClientesEnderecosAdicionaisPedagio;BASE TABLE
dbo;ClientesGrupoEstoque;BASE TABLE
dbo;ClientesHistorico;BASE TABLE
dbo;ClientesHistoricoCampos;BASE TABLE
dbo;ClientesMedico;BASE TABLE
dbo;ClientesProdutos;BASE TABLE
dbo;ClientesRastreamentoEletronico;BASE TABLE
dbo;ClientesRegraNegocio;BASE TABLE
dbo;ClientesRelacionados;BASE TABLE
dbo;ClientesSPC;BASE TABLE
dbo;ClientesTelevenda;BASE TABLE
dbo;ClienteVendedor;BASE TABLE
dbo;CNAE;BASE TABLE
dbo;CNPJCNAE;BASE TABLE
dbo;CnsAgendaEventosAtendimento;VIEW
dbo;CnsAgendaSantalmas;VIEW
dbo;CnsAlteracaoColetivaaReceber;VIEW
dbo;CnsaPagar;VIEW
dbo;CnsaPagar01;VIEW
dbo;CnsaPagarAberto;VIEW
dbo;CnsAPagarAPI;VIEW
dbo;CnsaPagarLancamentoFuturo;VIEW
dbo;CnsAPagarReceberAPI;VIEW
dbo;CnsaReceber;VIEW
dbo;CnsaReceberAberto;VIEW
dbo;CnsAReceberAPI;VIEW
dbo;CnsaReceberDevolvido;VIEW
dbo;CnsaReceberEmailAviso;VIEW
dbo;CnsAreceberIntegracaoAPI;VIEW
dbo;CnsAreceberNotaSaidaAdicionais;VIEW
dbo;CnsAreceberNotificacaoAtraso;VIEW
dbo;CnsaReceberObras;VIEW
dbo;CnsaReceberPortalDocumentos;VIEW
dbo;CnsaReceberPortalDocumentosComparacao;VIEW
dbo;CnsAtendimento;VIEW
dbo;CnsAtendimentoAgenda;VIEW
dbo;CnsAtributoIntegracaoEcommerce;VIEW
dbo;CnsBackupBD;VIEW
dbo;CnsBoletimRecebimento;VIEW
dbo;CnsBoletimRecebimento01;VIEW
dbo;CnsCampos;VIEW
dbo;CnsCargaHoraria;VIEW
dbo;cnsCargasFusionDisponiveis;VIEW
dbo;cnsCargasFusionEnviarNaoUtilizada;VIEW
dbo;CnsCEP;VIEW
dbo;CnsCEPCidades;VIEW
dbo;CnsCEPLogradouros;VIEW
dbo;CnsChavesEstrangeiras;VIEW
dbo;CnsChavesPrimaria;VIEW
dbo;CnsChequesRecebidos;VIEW
dbo;CnsCirurgias;VIEW
dbo;CnsClasseFinanceira;VIEW
dbo;CnsClassificacao_IBSCBS;VIEW
dbo;CnsClienteDependenteAPI;VIEW
dbo;CnsClientes;VIEW
dbo;CnsClientesCadastroAcessoAPI;VIEW
dbo;CnsClientesDescontoPromocional;VIEW
dbo;CnsClientesDescontoPromocionalCreditos;VIEW
dbo;CnsClientesDescontoPromocionalDebitos;VIEW
dbo;CnsClientesDescontoPromocionalExtrato;VIEW
dbo;CnsClientesEmAtrasos;VIEW
dbo;CnsClientesProspectes;VIEW
dbo;CnsCodigosAdicionais;VIEW
dbo;CnsCodigosEquivalentes;VIEW
dbo;CnsComandaAPI;VIEW
dbo;CnsCompras;VIEW
dbo;CnsComprasRefPeriodo;VIEW
dbo;CnsConciliacaoBancaria;VIEW
dbo;CnsConciliacaoWebAreceber;VIEW
dbo;CnsConcluiRDM;VIEW
dbo;CnsContagemFisicaGrade;VIEW
dbo;CnsContratoAtivo;VIEW
dbo;CnsContratoCliente;VIEW
dbo;CnsContratos;VIEW
dbo;CnsContratosProdutos;VIEW
dbo;CnsControleEntrega;VIEW
dbo;CnsControleEntregaDashBoard;VIEW
dbo;CnsControleEntregaDocumentos;VIEW
dbo;CnsControleEntregaPalete;VIEW
dbo;CnsControleEntregaPedidosCarga;VIEW
dbo;CnsControleEntregaProdutosCarga;VIEW
dbo;CnsCoresMontadora;VIEW
dbo;CnsCoresVeiculos;VIEW
dbo;CnsCotacaoCompra;VIEW
dbo;CnsCozinha;VIEW
dbo;CnsCQSRegistros;VIEW
dbo;CnsCriticaPedidos;VIEW
dbo;CnsCST_IBSCBS;VIEW
dbo;CnsCSTPisCofins;VIEW
dbo;CnsCustoInsumo;VIEW
dbo;CnsDadosClientePorTokenAPI;VIEW
dbo;CnsDadosNFe;VIEW
dbo;CnsDadosNotaSaidaServico;VIEW
dbo;CnsDataAtual;VIEW
dbo;CnsDemonstrativoCaixa;VIEW
dbo;CnsDemonstrativoClasseFinanceira;VIEW
dbo;CnsDemonstrativoDespesa;VIEW
dbo;CnsDemonstrativoEstoque;VIEW
dbo;CnsDemonstrativoFaturamento;VIEW
dbo;CnsDemonstrativoResultadoFinanceiro;VIEW
dbo;CnsDescarga;VIEW
dbo;CnsDescargaProdutos;VIEW
dbo;CnsDespesasFixa;VIEW
dbo;CnsDevolucaoOrcamentoCheckout;VIEW
dbo;CnsDevolucaoVendaCheckout;VIEW
dbo;CnsDevolucaoVendaProdutosDisponiveis;VIEW
dbo;CnsDevolucoes;VIEW
dbo;CnsDiferencaICMSReducao;VIEW
dbo;CnsDocumentosBaixadosPortalDocumentos;VIEW
dbo;CnsDocumentosPortalDocumentosComparacao;VIEW
dbo;CnsEmpresas;VIEW
dbo;CnsEspecieVeiculos;VIEW
dbo;CnsEstoquePorSerieLote;VIEW
dbo;CnsEtiquetaPedidos;VIEW
dbo;CnsFornecedorProduto;VIEW
dbo;CnsFotos;VIEW
dbo;CnsFusionCargaEnvio;VIEW
dbo;cnsFusionCliente;VIEW
dbo;cnsFusionMotorista;VIEW
dbo;CnsFusionNotaFiscal;VIEW
dbo;CnsFusionPedidos;VIEW
dbo;CnsFusionPedidosExcluir;VIEW
dbo;CnsFusionPedidosTransferidos;VIEW
dbo;CnsFusionProdutos;VIEW
dbo;cnsFusionVeiculo;VIEW
dbo;CnsGerenciamentoBoletos;VIEW
dbo;CnsGerenciamentoBoletosRetorno;VIEW
dbo;CnsGerenciamentoContrato;VIEW
dbo;CnsGerenciamentoContratoItem;VIEW
dbo;CnsGerenciamentoDocumentosProtesto;VIEW
dbo;CnsGerenciamentoEDFReinf;VIEW
dbo;CnsGerenciamentoNotaFiscal;VIEW
dbo;CnsGerenciamentoPedidosFusion;VIEW
dbo;CnsGerenciamentoProducao;VIEW
dbo;CnsGerenciamentoProducaoAgrupado;VIEW
dbo;CnsGradeProdutoIntegracaoEcommerce;VIEW
dbo;CnsGridConsultaBasico;VIEW
dbo;CnsHistoricoComandaAPI;VIEW
dbo;CnsHistoricoCreditoAPI;VIEW
dbo;CnsHistoricoNotaFiscalAPI;VIEW
dbo;CnsImoveis;VIEW
dbo;cnsIntegracaoAPICascatinhaEnvioCancelamentoPagamento;VIEW
dbo;cnsIntegracaoAPICascatinhaEnvioDocumento;VIEW
dbo;cnsIntegracaoAPICascatinhaEnvioExclusao;VIEW
dbo;cnsIntegracaoAPICascatinhaEnvioPagamento;VIEW
dbo;cnsIntegracaoAPICascatinhaMensalidades;VIEW
dbo;cnsIntegracaoAPICascatinhaPendencia;VIEW
dbo;CnsIntegracaoClientesMtrix;VIEW
dbo;CnsIntegracaoEcommerce;VIEW
dbo;CnsIntegracaoEcommerceCorreiosRastreamento;VIEW
dbo;CnsIntegracaoEcommerceEstoque;VIEW
dbo;CnsIntegracaoEcommercePreco;VIEW
dbo;CnsIntegracaoEcommerceProdutos;VIEW
dbo;CnsIntegracaoEcommerceProdutosCamposVariavel;VIEW
dbo;CnsIntegracaoEcommerceStatus;VIEW
dbo;CnsIntegracaoEstoqueProdutoMtrix;VIEW
dbo;CnsIntegracaoForcaVendasMtrix;VIEW
dbo;CnsIntegracaoIQVIAEstoque;VIEW
dbo;CnsIntegracaoIQVIANotaSaida;VIEW
dbo;CnsIntegracaoNexxera;VIEW
dbo;CnsIntegracaoProdutoMtrix;VIEW
dbo;CnsIntegracaoProdutosEstoqueDanone;VIEW
dbo;CnsIntegracaoVendasDanone;VIEW
dbo;CnsIntegracaoVendasMtrix;VIEW
dbo;CnsIntegracaoVisitasDanone;VIEW
dbo;CnsIntegradorHistorico;VIEW
dbo;CnsIntegradorRotinaTabela;VIEW
dbo;CnsInventarioGravado;VIEW
dbo;CnsLancamentos;VIEW
dbo;CnsLocalEstoque;VIEW
dbo;CnsLoteNFSe;VIEW
dbo;CnsManifestacaoDestinatario;VIEW
dbo;cnsMensagemAPPAreceber;VIEW
dbo;cnsMensagemAPPCozinha;VIEW
dbo;cnsMensagemAPPEnviar;VIEW
dbo;CnsMenuFavoritos;VIEW
dbo;CnsMesas;VIEW
dbo;CnsMesasGrupoEstoque;VIEW
dbo;CnsMesasProduto;VIEW
dbo;CnsMovimentoCaixaBanco;VIEW
dbo;CnsMovimentoCaixaBanco01;VIEW
dbo;CnsMovimentoCaixaBanco02;VIEW
dbo;CnsMovimentoCaixaBancoConciliacao;VIEW
dbo;CnsMovimentoCaixaBancoDespesas;VIEW
dbo;CnsMovimentoCaixaBancoReceitas;VIEW
dbo;CnsMovimentoCalculoUnitarioST;VIEW
dbo;CnsMovimentoConsignado;VIEW
dbo;CnsMovimentoEstoque;VIEW
dbo;CnsMovimentoEstoqueDANFE;VIEW
dbo;CnsMovimentoEstoqueEntradas;VIEW
dbo;CnsMovimentoEstoqueNF;VIEW
dbo;CnsMovimentoEstoqueNFCe;VIEW
dbo;CnsMovimentoEstoqueNFe;VIEW
dbo;CnsMovimentoEstoqueNFeDevolucao;VIEW
dbo;CnsMovimentoEstoquePedidos;VIEW
dbo;CnsMovimentoEstoqueSaida;VIEW
dbo;CnsNaturezaOperacao;VIEW
dbo;CnsNFCeNaoTransmitidas;VIEW
dbo;CnsNFCeNaoTransmitidasGeral;VIEW
dbo;CnsNFe;VIEW
dbo;CnsNFEntradasFinalidadeExportacao;VIEW
dbo;CnsNotaEntrada;VIEW
dbo;CnsNotaEntradaAPI;VIEW
dbo;CnsNotaEntradaAtivoPermanente;VIEW
dbo;CnsNotaEntradaAutorizadasConsiderandoOfflines;VIEW
dbo;CnsNotaEntradaAutorizadasDesconsiderandoOfflines;VIEW
dbo;CnsNotaEntradaCustoAnterior;VIEW
dbo;CnsNotaEntradaDANFE;VIEW
dbo;CnsNotaEntradaICMS;VIEW
dbo;CnsNotaEntradaICMSTipoProduto;VIEW
dbo;CnsNotaEntradaImpostos;VIEW
dbo;CnsNotaEntradaNaoAutorizadasConsiderandoOfflines;VIEW
dbo;CnsNotaEntradaNaoAutorizadasDesconsiderandoOfflines;VIEW
dbo;CnsNotaFiscalReferenciada;VIEW
dbo;CnsNotaSaida;VIEW
dbo;CnsNotaSaidaAPI;VIEW
dbo;CnsNotaSaidaAutorizadasConsiderandoOfflines;VIEW
dbo;CnsNotaSaidaAutorizadasDesconsiderandoOfflines;VIEW
dbo;CnsNotaSaidaCozinha;VIEW
dbo;CnsNotaSaidaDANFE;VIEW
dbo;CnsNotaSaidaEnvioCorreios;VIEW
dbo;CnsNotaSaidaICMS;VIEW
dbo;CnsNotaSaidaICMSTipoProduto;VIEW
dbo;CnsNotaSaidaImportada;VIEW
dbo;CnsNotaSaidaImpostos;VIEW
dbo;CnsNotaSaidaNaoAutorizadasConsiderandoOfflines;VIEW
dbo;CnsNotaSaidaNaoAutorizadasDesconsiderandoOfflines;VIEW
dbo;CnsNotaSaidaVendedor;VIEW
dbo;CnsNotasDevolvidasNotasDescontos;VIEW
dbo;CnsNotificacoesAPI;VIEW
dbo;CnsObjects;VIEW
dbo;CnsObrasImoveisClientes;VIEW
dbo;CnsOrcamentoProdutos;VIEW
dbo;CnsOrcamentos;VIEW
dbo;CnsPaises;VIEW
dbo;CnsPaletesProdutos;VIEW
dbo;CnsPassarRDMSprint;VIEW
dbo;CnsPedidoCompra;VIEW
dbo;CnsPedidoCompra01;VIEW
dbo;CnsPedidos;VIEW
dbo;CnsPedidosCliente;VIEW
dbo;CnsPedidosClienteProdutos;VIEW
dbo;CnsPedidosProducaoControle;VIEW
dbo;CnsPedidosProducaoControleItem;VIEW
dbo;CnsPedidosProdutos;VIEW
dbo;CnsProducao;VIEW
dbo;CnsProducaoControleCancelamentoFaturamentoExpedicao;VIEW
dbo;CnsProducaoControleExpedicao;VIEW
dbo;CnsProducaoControleFaturamentoExpedicao;VIEW
dbo;CnsProducaoControlePerda;VIEW
dbo;CnsProducaoPerdaInsumos;VIEW
dbo;CnsProdutos;VIEW
dbo;CnsProdutos_1;VIEW
dbo;CnsProdutosCodigosAdicionais;VIEW
dbo;CnsProdutosComplemento;VIEW
dbo;CnsProdutosConsignados;VIEW
dbo;CnsProdutosEquivalentes01;VIEW
dbo;CnsProdutosFichaTecnica;VIEW
dbo;CnsProdutosGrade;VIEW
dbo;CnsProdutosGradeSerie;VIEW
dbo;CnsProdutosGradeServicos;VIEW
dbo;CnsProdutosLista;VIEW
dbo;CnsProdutosLocalEstoque;VIEW
dbo;CnsProdutosLote;VIEW
dbo;CnsProdutosSerie;VIEW
